City,Status,FSA,Neighborhood,UP2,Collections,Address,Mint Price,Last Price,Owner EOS,Owner,Ownership Changed At,Currency,Markup,Structure,Structure Name,Yield Per Month,Yield Per Month (Max),Property ID,Sale Price,Price Per UP2,upx/ft2
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",42 HAWKINS LN,1500,1500,k3apogmvfu3j,shortstack,2019-12-26T23:14:50.500Z,,,,,18.14,25.4,79522059373016,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",66 HAWKINS LN,1500,300,eqxnztv21sfs,smurfking,2020-01-12T13:43:20.500Z,,,completed,smltwnhouse2,18.14,23.59,79522059372998,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",26 HAWKINS LN,1500,9900,nsevyzecmuku,sbfmunski,2021-04-17T17:09:12.000Z,,,,,18.14,21.77,79521891600863,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",11 JAKEY CT,1500,2225,cvid4qpzn1mi,stc46,2020-03-19T11:08:50.000Z,,,,,18.14,21.77,79521874823618,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",10 JAKEY CT,1500,18000,xtiobunp5bdt,deek,2021-05-05T21:26:25.000Z,,,,,18.14,21.77,79521841269197,,,1.209333333
San Francisco,For sale,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",9 JAKEY CT,1500,65000,dhvjrtcbghmf,rdpfeiffer,2022-01-09T20:50:49.000Z,UPX,6663,completed,smltwnhouse2,18.14,23.59,79521841269186,99950,6663.333333,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",9 BELL CT,1500,1987,pigwbf4ytld4,gawbie,2021-07-20T16:29:54.000Z,,,,,18.14,21.77,79521455393204,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",3 BASS CT,1500,6200,hiqj251nviz4,aryzona,2021-02-21T15:39:48.500Z,,,,,18.14,21.77,79521119848879,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",15 GARNETT TER,1500,50000,kmxvnbxrhbgj,armanad,2021-12-17T15:36:54.500Z,,,,,18.14,21.77,79520582978053,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",4 BASS CT,1500,3195,r5atbr2mefbu,sunstar,2020-06-13T12:10:13.000Z,,,,,18.14,21.77,79520985631161,,,1.209333333
San Francisco,For sale,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",39 PROGRESS ST,1500,5000,o1hnxdruno2c,tukii5,2021-02-12T16:33:46.500Z,UPX,4667,,,18.14,21.77,79520968853968,70000,4666.666667,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",3 BELL CT,1500,1750,l2ex54qlt4b2,uplander,2020-04-26T06:02:34.500Z,,,,,18.14,25.4,79521405061545,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",5 HAWKINS LN,1500,300,eqxnztv21sfs,smurfking,2020-01-12T13:28:30.000Z,,,completed,smltwnhouse2,18.14,25.4,79521589610970,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2 BELL CT,1500,95000,vuoafzey4swv,howsein,2021-12-26T22:16:00.500Z,,,,,18.14,21.77,79521337952681,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",32 GARNETT TER,1500,2400,hsibrnppd4pr,thankmelater,2020-04-03T16:53:26.000Z,,,,,18.14,21.77,79520633309711,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",88 GARNETT TER,1500,1500,ywkumqqq43dn,bangtanbowlr,2019-12-31T01:42:02.500Z,,,,,18.14,23.59,79520431983135,,,1.209333333
San Francisco,For sale,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1820 KEITH ST,1500,47900,jqtg1sy5dnvn,brechreitz,2022-01-12T20:42:03.000Z,UPX,333333,,,18.14,21.77,79518703931258,5000000,333333.3333,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2555 NEWHALL ST,1500,1995,ubvagdqimd13,mr27end,2020-02-28T01:10:28.000Z,,,,,18.14,21.77,79518519381644,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1938 ARMSTRONG AVE,1500,1995,wzuzfjzng1w4,edwin03,2020-02-26T23:39:22.000Z,,,,,18.14,25.4,79518250946202,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",2611 NEWHALL ST,1500,1500,jamittxwme2s,dejota,2020-01-16T21:44:24.000Z,,,,,18.14,25.4,79518250946177,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2685 NEWHALL ST,1500,4500,bip2sqvznumt,diddibikcin,2020-09-24T17:41:09.000Z,,,,,18.14,21.77,79517965733494,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",1985 ARMSTRONG AVE,1500,5000,imwg5kaob3tq,teknikalrift,2020-07-18T00:21:42.000Z,,,completed,smltwnhouse2,18.14,21.77,79518200614531,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1951 ARMSTRONG AVE,1500,1995,wzuzfjzng1w4,edwin03,2020-02-27T04:12:19.500Z,,,,,18.14,25.4,79518066396814,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",2605 NEWHALL ST,1500,1500,jamittxwme2s,dejota,2020-01-16T21:40:13.000Z,,,completed,smltwnhouse2,18.14,25.4,79518284500609,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1946 ARMSTRONG AVE,1500,2000,wzuzfjzng1w4,edwin03,2020-02-26T23:44:55.000Z,,,,,18.14,25.4,79518267723417,,,1.209333333
San Francisco,For sale,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2625 NEWHALL ST,1500,29999,fy4dj5xpyi1k,juhennn,2022-06-02T10:39:22.000Z,UPX,4333,,,18.14,21.77,79518167060093,65000,4333.333333,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",2645 NEWHALL ST,1500,18990,iaf1vfqsqzq4,eltri,2021-07-04T11:21:56.000Z,,,,,18.14,21.77,79518083174010,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1943 ARMSTRONG AVE,1500,10000,k12q2fe2gfxq,davesnothere,2021-04-12T21:23:36.000Z,,,,,18.14,21.77,79518049619600,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1937 ARMSTRONG AVE,1500,1995,wzuzfjzng1w4,edwin03,2020-02-27T04:33:27.500Z,,,,,18.14,21.77,79518032842385,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",2615 NEWHALL ST,1500,38000,d1dxzsxyit3w,daggsy,2022-07-03T17:47:00.000Z,,,,,18.14,21.77,79518217391744,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1931 ARMSTRONG AVE,1500,1995,baifmcbuwbz2,fuckinroger,2020-02-27T00:03:09.500Z,,,,,18.14,25.4,79518016065170,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1913 ARMSTRONG AVE,1500,10000,dh4diuagdmj4,bestvolt,2021-04-14T13:38:40.000Z,,,,,18.14,21.77,79517948956312,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",2735 NEWHALL ST,1500,2200,kxt3j2wkpdv3,shokey,2020-03-08T12:54:22.000Z,,,,,18.14,25.4,79517730852460,,,1.209333333
San Francisco,For sale,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",112 ORSI CIR,1500,23000,rcvhjaqo1eec,shaddow,2023-04-26T13:43:45.500Z,UPX,2200,,,18.14,25.4,79517680520822,33000,2200,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",31 ORSI CIR,1500,4095,yd4unopznvll,angie71,2020-10-18T19:30:37.000Z,,,,,18.14,21.77,79517596634766,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",25 ORSI CIR,1500,4095,yd4unopznvll,angie71,2020-10-18T19:30:01.000Z,,,,,18.14,21.77,79517579857552,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2715 NEWHALL ST,1500,2200,jrnxoscv3nxc,nash,2020-03-11T06:52:57.500Z,,,,,18.14,21.77,79517781184112,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",2725 NEWHALL ST,1500,36987,wgh5s4jhf2l3,utjam,2022-05-12T21:27:20.000Z,,,,,18.14,23.59,79517764406893,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",50 LYDIA AVE,1500,1500,eqekjha4tghr,mausi,2021-03-10T07:10:53.500Z,,,,,18.14,21.77,79517294644855,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",46 LYDIA AVE,1500,3000,v2aewy14iarb,takashi619,2020-06-21T23:15:46.500Z,,,,,18.14,25.4,79517261090426,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",77 LYDIA AVE,1500,1995,c3zwfuj1n24g,chase,2020-02-26T18:31:31.500Z,,,,,18.14,21.77,79517210758760,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",36 LYDIA AVE,1500,3200,v2aewy14iarb,takashi619,2020-06-21T22:21:14.000Z,,,,,18.14,25.4,79517193981568,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",15 ORSI CIR,1500,8000,gbftsdvi33hu,moonracer,2021-04-02T18:17:26.500Z,,,,,18.14,21.77,79517546303122,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",145 ORSI CIR,1500,2250,vgpxyiuwwnrn,giantz6,2020-03-21T17:28:17.000Z,,,,,18.14,25.4,79517512748680,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",128 ORSI CIR,1500,29950,pgoc4ealhvob,monsieurk6no,2022-03-27T22:10:23.000Z,,,,,18.14,23.59,79517479194229,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",136 ORSI CIR,1500,2699,wmq1okiggejk,nftcollector,2020-05-21T21:35:44.500Z,,,,,18.14,21.77,79517445639800,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",48 LYDIA AVE,1500,1500,jpjfmv3zx3ny,oliver,2020-02-03T17:31:53.000Z,,,,,18.14,21.77,79517277867641,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",178 ORSI CIR,1500,2490,txkrbllwbygy,gangles,2020-05-08T20:46:12.000Z,,,,,18.14,21.77,79517210758796,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",188 ORSI CIR,1500,50000,i1kq5agriaiw,razaoo,2021-12-21T22:34:39.000Z,,,,,18.14,21.77,79517143649937,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",78 BITTING AVE,1500,1500,to3noe4tfpsr,viridisgro,2020-01-15T22:37:32.500Z,,,,,18.14,21.77,79517059763816,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1494 VAN DYKE AVE,1500,75000,fpfiy1rersp3,manolofree,2022-01-19T16:18:04.500Z,,,,,18.14,21.77,79517680521052,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",139 ORSI CIR,1500,1500,eszi4j52egtd,capitalist,2020-01-22T04:11:48.000Z,,,,,18.14,21.77,79517529525895,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",138 ORSI CIR,1500,2999,iulxjorfyyut,dava2626,2020-07-12T17:35:38.000Z,,,,,18.14,21.77,79517428862585,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",66 LYDIA AVE,1500,10000,k12q2fe2gfxq,davesnothere,2021-04-12T21:20:06.000Z,,,,,18.14,21.77,79517378530928,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",179 ORSI CIR,1500,1500,eszi4j52egtd,capitalist,2020-01-22T04:08:38.500Z,,,,,18.14,21.77,79517361753749,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",40 LYDIA AVE,1500,2200,eywcjq55iwro,billi,2020-06-22T12:52:27.500Z,,,,,18.14,25.4,79517244313212,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",61 LYDIA AVE,1500,2112,kxt3j2wkpdv3,shokey,2020-03-08T12:52:53.000Z,,,,,18.14,21.77,79517143649902,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",26 LYDIA AVE,1500,6000,zo2veaqqrbn3,darkerbry,2021-02-24T06:12:24.500Z,,,,,18.14,21.77,79517126872709,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",121 ORSI CIR,1500,18000,cdefmcml31af,djones246900,2021-05-17T05:15:26.500Z,,,,,18.14,21.77,79517613411968,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",155 ORSI CIR,1500,26000,qhaobc25tnxc,guima,2021-08-07T04:10:58.500Z,,,,,18.14,21.77,79517462417036,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",78 LYDIA AVE,1500,1500,eszi4j52egtd,capitalist,2020-02-03T17:55:18.500Z,,,,,18.14,21.77,79517462417001,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",72 LYDIA AVE,1500,52500,cdefmcml31af,djones246900,2021-05-07T06:15:11.500Z,,,,,18.14,21.77,79517412085357,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",160 ORSI CIR,1500,1500,eszi4j52egtd,capitalist,2020-02-03T17:02:08.500Z,,,,,18.14,21.77,79517277867654,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",168 ORSI CIR,1500,2350,fsrqew1zedag,dashman1979,2020-03-08T10:03:42.500Z,,,,,18.14,21.77,79517244313224,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",30 LYDIA AVE,1500,3200,v2aewy14iarb,takashi619,2020-06-21T22:20:27.000Z,,,,,18.14,25.4,79517177204353,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",92 BITTING AVE,1500,2700,twrknejtdder,eos_ares,2020-05-16T13:38:26.000Z,,,,,18.14,23.59,79517110095459,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",21 LYDIA AVE,1500,1790,wrnsljmovsdi,lippy,2020-02-13T23:12:34.500Z,,,,,18.14,21.77,79516942323326,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",48 BITTING AVE,1500,4300,yd4unopznvll,angie71,2020-10-18T21:03:44.500Z,,,,,18.14,21.77,79516942323314,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",68 BITTING AVE,1500,2600,zuhojznwxvmp,kcorona,2020-05-31T18:22:33.000Z,,,,,18.14,21.77,79517009432172,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",62 BITTING AVE,1500,2000,c3zwfuj1n24g,chase,2020-03-21T12:16:36.000Z,,,,,18.14,21.77,79516992654957,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",22 BITTING AVE,1500,2300,ddjhk2pn3ntk,kieran,2020-04-01T15:55:15.000Z,,,,,18.14,21.77,79516875214455,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",55 BITTING AVE,1500,150000,isjjrlm51mjt,kcbc,2021-04-30T04:21:28.500Z,,,,,18.14,21.77,79516824882793,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",35 LYDIA AVE,1500,1990,wkahod5vc4y1,bigbanksy,2020-02-16T14:36:03.500Z,,,,,18.14,25.4,79517026209400,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,15,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",29 LYDIA AVE,1500,1500,eszi4j52egtd,capitalist,2020-02-03T17:05:40.500Z,,,,,18.14,21.77,79516975877756,,,1.209333333
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",27B GARLINGTON CT,1600,10990,ns14ahv2wnyb,coin_er,2023-05-19T17:24:07.500Z,,,,,19.35,23.22,79520029331452,,,1.209375
San Francisco,For sale,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1553 KIRKWOOD AVE,1600,22000,qbi3jazhmbrh,meekz98,2023-04-06T21:13:25.500Z,UPX,1805,,,19.35,25.16,79523418327357,28888,1805.5,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",12 MABREY CT,1600,3499,wmq1okiggejk,nftcollector,2020-05-25T00:20:18.000Z,,,,,19.35,23.22,79522629798313,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1125 MENDELL ST,1600,3500,o4j3i3m1vyqq,curty004,2020-03-26T14:18:40.000Z,,,,,19.35,23.22,79522579466571,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1598 NEWCOMB AVE,1600,1600,zv5ef3todgvx,hodler,2020-03-28T04:16:37.000Z,,,,,19.35,23.22,79522126481714,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1129 MENDELL ST,1600,2150,nyhfgygqgszd,iola3druid,2020-02-29T18:37:37.000Z,,,,,19.35,23.22,79522545912138,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1693 MCKINNON AVE,1600,27000,u5bv131nvylx,gamesnftmais,2022-12-14T12:41:45.000Z,,,,,19.35,23.22,79522948565251,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",20 HILLVIEW CT,1600,3400,dwxt2jimtapn,armando,2020-01-24T03:35:07.000Z,,,,,19.35,23.22,79522260699568,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",5 JAKEY CT,1600,9500,uwoysbfvanrb,jatochweldan,2021-03-23T07:30:55.500Z,,,,,19.35,23.22,79521757383108,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",12 BELL CT,1600,2250,iggkkkswtt5b,swissmaster,2020-03-09T20:25:49.000Z,,,,,19.35,27.1,79521237289401,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",15 LAS VILLAS CT,1600,14000,w5bdfznbnnx4,uw0t,2020-07-15T05:27:22.500Z,,,,,19.35,23.22,79521119848855,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",14 HAWKINS LN,1600,2275,be43gaur1rsc,ijamiecx,2020-03-23T21:57:55.000Z,,,,,19.35,23.22,79521757383139,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",12 JAKEY CT,1600,38890,h2q5g4jmfqxw,ryrari1,2021-12-20T13:17:36.500Z,,,,,19.35,27.1,79521891600844,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",11 GARNETT TER,1600,2225,iggkkkswtt5b,swissmaster,2020-03-09T20:24:23.000Z,,,,,19.35,27.1,79520599755268,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",25 GARNETT TER,1600,2250,zu5fba5xoeb3,dynamiteslim,2020-03-22T21:49:26.500Z,,,,,19.35,23.22,79520549423624,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",2525 NEWHALL ST,1600,1600,ijdgw2qc3vcw,whale,2020-03-01T05:08:44.000Z,,,,,19.35,27.1,79518586490512,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",2545 NEWHALL ST,1600,1600,ijdgw2qc3vcw,whale,2020-03-01T04:54:58.500Z,,,,,19.35,27.1,79518536158862,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1991 ARMSTRONG AVE,1600,22999,pil5enhfvyau,gabriel6969,2023-03-27T23:27:33.000Z,,,,,19.35,27.1,79518217391746,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",189 WILLIAMS AVE,1600,34000,gjjtblfiwcpr,obay,2021-12-11T06:04:09.000Z,,,,,19.35,23.22,79518603267731,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2515 NEWHALL ST,1600,16000,tmhmphkbj4uc,vthokie2008,2021-10-30T23:26:41.500Z,,,,,19.35,23.22,79518620044945,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",2565 NEWHALL ST,1600,25500,jqd24wuw21ve,mrgeorges,2022-08-15T18:37:56.000Z,,,,,19.35,27.1,79518485827211,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1973 ARMSTRONG AVE,1600,29000,h2q5g4jmfqxw,ryrari1,2023-01-05T20:43:39.500Z,,,,,19.35,23.22,79518150282887,,,1.209375
San Francisco,Owned,FALSE,BAYVIEW,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1961 ARMSTRONG AVE,1600,29000,h2q5g4jmfqxw,ryrari1,2023-01-05T20:44:04.500Z,,,,,19.35,23.22,79518116728458,,,1.209375
